0,252,92,28,128
1,246,83,40,131
2,252,93,26,129
3,240,97,34,129
4,259,86,32,123
5,247,94,20,139
6,251,72,33,144
7,214,102,34,150
8,255,86,28,131
9,253,82,27,138
10,262,93,25,120
11,280,66,26,128
12,274,70,19,137
13,250,86,26,138
14,248,81,32,139
15,257,68,42,133
16,257,77,31,135
17,242,86,30,142
18,269,80,33,118
19,252,78,29,141
20,242,92,32,134
21,239,97,29,135
22,228,82,29,161
23,214,92,31,163
24,251,102,19,128
25,232,88,40,140
26,247,85,25,143
27,244,90,23,143
28,261,77,28,134
29,239,90,22,149
30,251,84,32,133
31,256,89,35,120
32,250,92,28,130
33,256,81,23,140
34,252,68,24,156
35,249,92,31,128
36,232,98,29,141
37,262,65,36,137
38,229,102,32,137
39,229,72,40,159
40,239,105,29,127
41,232,110,22,136
42,244,72,37,147
43,239,95,36,130
44,249,69,39,143
45,256,85,21,138
46,245,83,29,143
47,263,57,38,142
48,239,93,29,139
49,256,82,26,136
50,243,67,34,156
51,255,84,32,129
52,263,84,26,127
53,245,72,38,145
54,221,92,30,157
55,241,101,29,129
56,252,76,29,143
57,273,75,27,125
58,279,80,27,114
59,261,76,25,138
60,248,77,30,145
61,245,68,28,159
62,240,93,35,132
63,239,98,25,138
64,249,76,26,149
65,245,88,32,135
66,237,94,39,130
67,234,96,29,141
68,263,85,25,127
69,257,84,33,126
70,258,86,33,123
71,249,84,33,134
72,239,85,29,147
73,239,82,31,148
74,242,101,18,139
75,266,80,17,137
76,242,80,37,141
77,255,74,26,145
78,241,86,29,144
79,224,93,35,148
80,246,93,23,138
81,252,84,31,133
82,261,81,29,129
83,256,72,21,151
84,256,62,41,141
85,248,91,20,141
86,233,101,33,133
87,259,80,19,142
88,272,82,28,118
89,252,72,35,141
90,242,81,29,148
91,270,61,40,129
92,237,95,24,144
93,242,80,30,148
94,238,85,33,144
95,206,110,29,155
96,216,100,30,154
97,244,90,29,137
98,138,197,47,118
99,194,134,41,131
100,208,115,43,134
101,176,117,45,162
102,193,145,28,134
103,206,124,32,138
104,215,91,38,156
105,196,129,28,147
106,257,85,35,123
107,247,94,24,135
108,254,82,37,127
109,241,101,30,128
110,243,96,42,119
111,231,108,30,131
112,244,95,38,123
113,245,86,37,132
114,240,112,40,108
115,192,129,37,142
116,223,108,33,136
117,256,95,25,124
118,215,101,31,153
119,248,80,33,139
120,235,88,35,142
121,234,88,31,147
122,244,108,29,119
123,251,99,35,115
124,243,87,42,128
125,253,67,34,146
126,240,83,39,138
127,231,93,44,132
128,248,99,27,126
129,234,114,27,125
130,235,90,38,137
131,243,79,39,139
132,215,103,41,141
133,215,121,28,136
134,239,94,28,139
135,209,107,36,148
136,218,109,31,142
137,249,113,27,111
138,246,74,41,139
139,240,95,31,134
140,237,84,39,140
141,233,79,42,146
142,239,104,30,127
143,227,94,44,135
144,218,119,34,129
145,230,93,41,136
146,213,113,26,148
147,241,98,23,138
148,247,86,33,134
149,232,92,33,143
150,236,107,31,126
151,249,83,40,128
152,225,99,46,130
153,204,119,31,146
154,227,113,29,131
155,246,88,23,143
156,241,84,35,140
157,230,93,27,150
158,233,96,37,134
159,251,86,36,127
160,237,88,46,129
161,228,95,33,144
162,241,103,31,125
163,245,103,28,124
164,238,82,37,143
165,243,80,41,136
166,234,88,33,145
167,253,82,30,135
168,239,92,43,126
169,236,107,29,128
170,252,75,32,141
171,226,96,44,134
172,224,102,31,143
173,219,103,47,131
174,223,98,40,139
175,201,111,25,163
176,236,83,40,141
177,207,119,22,152
178,215,117,28,140
179,216,105,35,144
180,222,103,30,145
181,247,100,27,126
182,257,86,42,115
183,222,96,33,149
184,214,108,25,153
185,222,108,28,142
186,220,82,40,158
187,224,95,31,150
188,229,91,35,145
189,222,103,44,131
190,229,109,34,128
191,225,118,27,130
192,245,82,32,141
193,232,102,23,143
194,264,78,28,130
195,257,76,26,141
196,221,78,32,169
197,264,77,43,116
