0,386,72,11,31
1,348,105,25,22
2,348,106,19,27
3,300,159,10,31
4,305,145,16,34
5,352,105,24,19
6,314,116,30,40
7,312,129,12,47
8,343,113,15,29
9,279,164,12,45
10,361,91,31,17
11,319,128,15,38
12,326,129,7,38
13,330,115,18,37
14,305,150,18,27
15,313,140,14,33
16,352,99,16,33
17,316,135,19,30
18,324,126,14,36
19,339,113,17,31
20,338,112,16,34
21,303,148,14,35
22,350,107,13,30
23,335,113,16,36
24,343,111,13,33
25,270,176,22,32
26,315,127,19,39
27,354,110,15,21
28,321,137,6,36
29,318,128,18,36
30,350,107,16,27
31,328,123,17,32
32,317,138,21,24
33,259,189,19,33
34,305,142,24,29
35,295,152,23,30
36,238,204,14,44
37,278,172,23,27
38,258,195,17,30
39,294,168,16,22
40,279,172,18,31
41,315,141,13,31
42,320,137,20,23
43,307,140,29,24
44,290,165,15,30
45,320,134,19,27
46,299,135,23,43
47,313,132,18,37
48,329,122,22,27
49,339,105,25,31
50,262,192,16,30
51,294,151,37,18
52,361,93,22,24
53,353,96,20,31
54,360,91,22,27
55,310,141,15,34
56,356,97,18,29
57,323,129,9,39
58,305,144,19,32
59,351,103,18,28
60,314,136,19,31
61,344,109,26,21
62,376,77,30,17
63,325,120,16,39
64,300,154,12,34
65,336,113,17,34
66,322,127,19,32
67,336,122,11,31
68,364,95,14,27
69,293,154,17,36
70,323,135,16,26
71,347,96,26,31
72,289,170,10,31
73,314,125,20,41
74,334,112,20,34
75,340,107,20,33
76,358,97,10,35
77,354,96,25,25
78,356,89,21,34
79,354,95,20,31
80,347,116,22,15
81,356,100,21,23
82,323,135,14,28
83,350,104,15,31
84,357,92,24,27
85,377,74,21,28
86,253,200,12,35
87,285,173,12,30
88,317,137,16,30
89,261,185,17,37
90,324,133,22,21
91,352,110,14,24
92,339,117,13,31
93,298,159,21,22
94,315,129,22,34
95,292,156,12,40
96,341,106,21,32
97,362,91,19,28
98,337,124,20,19
99,322,126,22,30
100,385,68,18,29
101,313,139,16,32
102,329,127,11,33
103,291,169,13,27
104,299,144,13,44
105,369,78,25,28
106,294,164,15,27
107,325,120,21,34
108,295,149,19,37
109,336,114,19,31
110,380,78,22,20
111,310,136,23,31
112,349,98,30,23
113,339,103,25,33
114,274,181,20,25
115,298,151,17,34
116,299,141,36,24
117,274,179,22,25
118,257,195,23,25
119,305,143,30,22
120,322,140,21,17
121,271,180,24,25
122,271,195,21,13
123,289,158,19,34
124,309,143,22,26
125,307,142,30,21
126,257,178,27,38
127,347,96,19,38
128,302,150,21,27
129,262,187,12,39
130,331,120,26,23
131,311,135,21,33
132,305,150,13,32
133,311,138,16,35
134,289,164,15,32
135,301,147,29,23
136,316,136,17,31
137,341,114,8,37
138,325,123,14,38
139,301,152,20,27
140,299,151,18,32
141,343,113,17,27
142,306,147,19,28
143,283,161,17,39
144,320,133,20,27
145,326,125,27,22
146,309,142,13,36
147,295,161,13,31
148,320,137,13,30
149,307,143,18,32
150,353,105,18,24
151,306,134,18,42
152,336,124,17,23
153,297,138,27,38
154,310,133,26,31
155,327,126,21,26
156,263,194,20,23
157,325,124,25,26
158,308,136,18,38
159,293,157,16,34
160,336,126,25,13
161,340,120,22,18
162,354,100,18,28
163,295,156,20,29
164,314,138,20,28
165,302,146,16,36
166,311,147,6,36
167,315,139,23,23
168,259,194,12,35
169,294,156,21,29
170,326,126,9,39
171,350,118,11,21
172,341,112,19,28
173,295,159,16,30
174,314,132,17,37
175,336,117,18,29
176,348,93,30,29
177,346,108,20,26
178,351,110,16,23
179,324,129,19,28
180,291,155,30,24
181,303,152,14,31
182,324,136,18,22
183,326,131,15,28
184,325,120,23,32
185,347,105,21,27
186,325,123,26,26
187,349,100,27,24
188,340,103,32,25
189,335,118,14,33
190,320,135,14,31
191,275,172,12,41
192,307,136,14,43
193,319,123,23,35
194,292,161,19,28
195,303,140,15,42
196,268,185,15,32
197,275,169,26,30
