0,208,131,64,97
1,286,57,135,22
2,189,157,50,104
3,290,61,127,22
4,192,165,48,95
5,182,158,63,97
6,200,138,67,95
7,183,168,51,98
8,207,138,55,100
9,233,122,57,88
10,191,151,54,104
11,182,169,45,104
12,188,161,57,94
13,165,191,46,98
14,224,140,40,96
15,206,154,52,88
16,185,163,38,114
17,205,135,42,118
18,214,128,57,101
19,214,145,65,76
20,212,138,46,104
21,224,143,43,90
22,195,162,60,83
23,196,147,66,91
24,193,168,58,81
25,195,159,55,91
26,216,124,63,97
27,237,129,37,97
28,196,151,57,96
29,200,156,36,108
30,233,136,53,78
31,224,119,52,105
32,207,137,61,95
33,208,134,59,99
34,204,146,59,91
35,212,143,59,86
36,217,139,60,84
37,195,156,45,104
38,234,112,83,71
39,240,103,70,87
40,238,101,57,104
41,189,154,45,112
42,204,142,49,105
43,193,158,38,111
44,233,124,36,107
45,224,116,57,103
46,208,130,42,120
47,225,126,36,113
48,231,114,45,110
49,238,117,39,106
50,225,117,47,111
51,214,137,41,108
52,230,119,58,93
53,216,140,41,103
54,219,145,34,102
55,237,123,37,103
56,211,137,53,99
57,212,128,46,114
58,231,111,43,115
59,222,137,30,111
60,240,110,38,112
61,247,120,28,105
62,256,101,48,95
63,253,90,50,107
64,236,125,46,93
65,271,83,49,97
66,232,108,54,106
67,235,131,37,97
68,213,134,37,116
69,241,115,45,99
70,254,115,48,83
71,240,103,52,105
72,220,124,44,112
73,245,97,34,124
74,238,112,36,114
75,253,102,43,102
76,234,122,46,98
77,227,124,46,103
78,236,119,38,107
79,246,116,42,96
80,241,125,40,94
81,232,123,40,105
82,225,114,39,122
83,240,107,53,100
84,215,121,37,127
85,272,95,42,91
86,220,122,45,113
87,298,69,40,93
88,241,102,49,108
89,208,130,53,109
90,228,123,31,118
91,231,118,47,104
92,250,123,52,75
93,196,138,47,119
94,223,122,39,116
95,212,136,44,108
96,250,99,56,95
97,248,112,36,104
98,220,134,44,102
99,226,130,38,106
100,211,131,53,105
101,253,102,44,101
102,239,105,38,118
103,254,116,37,93
104,234,105,52,109
105,237,114,43,106
106,251,109,36,104
107,234,103,65,98
108,230,117,33,120
109,252,110,42,96
110,233,125,47,95
111,220,150,26,104
112,223,118,55,104
113,232,107,51,110
114,237,122,32,109
115,197,138,42,123
116,234,117,40,109
117,221,141,43,95
118,197,150,84,69
119,280,63,98,59
120,267,72,54,107
121,269,74,46,111
122,252,94,52,102
123,268,83,53,96
124,271,86,57,86
125,268,72,47,113
126,255,83,51,111
127,257,93,54,96
128,258,88,68,86
129,278,76,58,88
130,256,86,49,109
131,261,90,45,104
132,252,97,48,103
133,281,76,36,107
134,288,76,43,93
135,270,90,50,90
136,271,76,48,105
137,264,77,51,108
138,234,107,56,103
139,273,86,51,90
140,267,84,50,99
141,295,71,40,94
142,302,56,47,95
143,259,84,52,105
144,262,99,35,104
145,289,65,49,97
146,251,89,59,101
147,252,114,34,100
148,272,75,42,111
149,284,71,52,93
150,273,97,44,86
151,253,90,50,107
152,259,85,51,105
153,255,87,32,126
154,289,61,57,93
155,276,79,53,92
156,272,84,43,101
157,286,65,49,100
158,253,102,42,103
159,256,105,48,91
160,294,73,46,87
161,275,80,52,93
162,258,81,57,104
163,268,79,45,108
164,254,81,54,111
165,287,80,39,94
166,251,92,46,111
167,277,90,44,89
168,257,86,50,107
169,259,78,57,106
170,254,97,49,100
171,286,64,41,109
172,283,90,45,82
173,248,86,39,127
174,272,73,54,101
175,279,69,47,105
176,263,86,50,101
177,283,77,38,102
178,269,84,46,101
179,268,88,40,104
180,272,71,59,98
181,268,86,51,95
182,256,89,58,97
183,268,102,49,81
184,253,85,42,120
185,272,80,48,100
186,283,77,53,87
187,261,75,44,120
188,263,85,55,97
189,258,103,47,92
190,269,90,51,90
191,268,102,42,88
192,234,107,50,109
193,226,113,52,109
194,258,101,44,97
195,248,87,51,114
196,262,89,41,108
197,273,90,44,93
