0,768,11,6,215
1,778,9,4,209
2,782,20,3,195
3,764,11,2,223
4,763,22,1,214
5,799,11,2,188
6,750,16,3,231
7,762,17,4,217
8,779,11,2,208
9,802,11,1,186
10,750,13,3,234
11,787,19,0,194
12,788,18,2,192
13,756,23,3,218
14,787,23,3,187
15,770,23,2,205
16,763,22,1,214
17,775,20,3,202
18,744,24,3,229
19,764,21,2,213
20,790,19,1,190
21,761,18,2,219
22,755,26,2,217
23,756,27,5,212
24,762,32,4,202
25,751,15,2,232
26,763,18,3,216
27,788,25,0,187
28,754,18,4,224
29,787,17,1,195
30,753,30,2,215
31,739,33,0,228
32,759,18,2,221
33,761,17,1,221
34,761,20,2,217
35,770,32,1,197
36,768,19,1,212
37,747,31,3,219
38,772,22,1,205
39,783,17,1,199
40,765,16,1,218
41,786,16,0,198
42,773,30,0,197
43,768,21,4,207
44,765,21,2,212
45,769,19,1,211
46,785,17,0,198
47,756,20,6,218
48,769,22,1,208
49,773,25,0,202
50,786,31,2,181
51,779,26,2,193
52,768,20,0,212
53,778,23,2,197
54,800,22,4,174
