0,209,249,9,33
1,304,149,16,31
2,229,225,9,37
3,277,182,11,30
4,231,219,14,36
5,288,169,21,22
6,231,199,13,57
7,265,176,16,43
8,231,225,17,27
9,253,190,14,43
10,233,219,15,33
11,225,222,13,40
12,255,200,15,30
13,220,225,11,44
14,231,224,10,35
15,220,233,11,36
16,234,217,10,39
17,225,226,12,37
18,226,224,11,39
19,224,228,7,41
20,211,238,7,44
21,207,245,7,41
22,208,249,8,35
23,227,220,7,46
24,200,255,7,38
25,217,232,14,37
26,196,247,14,43
27,217,243,5,35
28,266,192,11,31
29,217,232,3,48
30,227,229,10,34
31,206,244,6,44
32,212,242,10,36
33,212,226,13,49
34,231,217,15,37
35,201,244,11,44
36,216,242,4,38
37,205,245,10,40
38,189,266,20,25
39,168,279,21,32
40,188,270,14,28
41,173,280,11,36
42,184,270,13,33
43,236,223,9,32
44,245,205,9,41
45,246,211,9,34
46,242,188,12,58
47,226,215,4,55
48,250,206,7,37
49,263,180,7,50
50,250,202,9,39
51,258,189,13,40
52,218,237,3,42
53,223,222,9,46
54,235,220,0,45
55,243,210,10,37
56,234,217,4,45
57,236,215,7,42
58,230,220,4,46
59,226,226,7,41
60,240,209,5,46
61,257,195,8,40
62,241,216,8,35
63,249,198,6,47
64,274,181,7,38
65,243,206,7,44
66,247,196,8,49
67,264,196,5,35
68,253,205,7,35
69,257,192,7,44
70,266,190,4,40
71,260,190,15,35
72,271,183,10,36
73,243,195,7,55
74,244,204,4,48
75,285,160,6,49
76,290,168,6,36
77,266,184,14,36
78,260,183,10,47
79,266,180,11,43
80,269,196,9,26
81,279,174,9,38
82,286,177,2,35
83,238,216,3,43
84,266,179,5,50
85,265,191,7,37
86,255,192,10,43
87,249,214,2,35
88,282,172,8,38
89,237,206,12,45
90,250,207,6,37
91,243,216,6,35
92,261,201,7,31
93,257,197,9,37
94,249,198,7,46
95,244,204,10,42
96,244,201,13,42
97,241,211,3,45
98,252,209,4,35
99,265,190,7,38
100,253,193,7,47
101,252,200,7,41
102,260,194,2,44
103,269,194,4,33
104,248,200,3,49
105,260,183,7,50
106,267,197,3,33
107,256,185,7,52
108,244,201,8,47
109,267,182,11,40
110,246,213,3,38
111,258,187,6,49
112,260,184,8,48
113,271,176,10,43
114,254,188,11,47
115,249,197,4,50
116,269,181,6,44
117,233,219,7,41
118,122,333,8,37
119,157,290,16,37
120,195,263,18,24
121,193,260,12,35
122,252,202,10,36
123,308,151,8,33
124,313,137,20,30
125,345,112,14,29
126,319,111,26,44
127,352,89,22,37
128,361,95,16,28
129,349,94,18,39
130,339,113,17,31
131,346,101,13,40
132,338,117,20,25
133,323,122,17,38
134,323,132,14,31
135,330,123,18,29
136,339,111,16,34
137,343,109,12,36
138,329,121,12,38
139,335,117,16,32
140,310,139,12,39
141,297,155,11,37
142,316,141,12,31
143,326,121,15,38
144,347,108,14,31
145,310,139,16,35
146,333,110,19,38
147,333,127,15,25
148,355,103,11,31
149,329,120,20,31
150,298,158,11,33
151,322,128,8,42
152,324,130,11,35
153,322,116,14,48
154,316,132,10,42
155,292,153,8,47
156,315,143,10,32
157,306,144,11,39
158,299,144,14,43
159,320,126,14,40
160,314,151,9,26
161,336,117,13,34
162,342,121,7,30
163,329,125,17,29
164,315,130,15,40
165,325,131,10,34
166,324,123,11,42
167,340,123,11,26
168,311,143,18,28
169,284,158,14,44
170,296,162,8,34
171,315,144,9,32
172,312,150,7,31
173,291,163,15,31
174,298,149,13,40
175,313,135,13,39
176,301,144,11,44
177,313,139,7,41
178,317,144,12,27
179,317,138,16,29
180,277,169,15,39
181,296,155,9,40
182,311,144,13,32
183,311,152,13,24
184,300,147,14,39
185,317,127,18,38
186,310,154,8,28
187,278,163,16,43
188,285,160,8,47
189,281,167,17,35
190,308,152,7,33
191,301,144,12,43
192,308,136,8,48
193,324,123,16,37
194,317,125,9,49
195,312,134,14,40
196,294,156,12,38
197,299,153,7,41
