0,288,105,44,63
1,189,198,40,73
2,267,123,50,60
3,243,162,30,65
4,251,149,42,58
5,192,210,24,74
6,280,99,48,73
7,314,79,54,53
8,257,135,57,51
9,284,116,40,60
10,199,192,24,85
11,290,105,39,66
12,231,164,29,76
13,299,96,44,61
14,244,168,24,64
15,259,150,34,57
16,321,80,56,43
17,277,111,57,55
18,262,129,49,60
19,280,131,35,54
20,301,93,44,62
21,310,106,36,48
22,237,167,31,65
23,290,105,43,62
24,273,130,45,52
25,277,120,43,60
26,305,89,44,62
27,254,165,33,48
28,242,161,34,63
29,270,129,59,42
30,320,98,38,44
31,238,156,36,70
32,218,188,23,71
33,263,144,35,58
34,221,170,36,73
35,168,230,34,68
36,275,117,56,52
37,177,213,40,70
38,213,186,40,61
39,223,171,54,52
40,252,142,58,48
41,220,173,31,76
42,271,121,60,48
43,241,151,42,66
44,196,211,29,64
45,273,127,38,62
46,156,229,35,80
47,276,117,44,63
48,241,150,44,65
49,223,173,35,69
50,274,125,44,57
51,247,143,36,74
52,216,181,33,70
53,343,53,68,36
54,279,134,37,50
55,242,163,28,67
56,279,121,41,59
57,241,152,40,67
58,244,146,31,79
59,284,130,47,39
60,286,110,52,52
61,316,98,49,37
62,298,103,48,51
63,263,127,60,50
64,234,172,28,66
65,267,133,31,69
66,276,119,38,67
67,228,184,30,58
68,264,144,41,51
69,264,136,39,61
70,252,161,31,56
71,308,83,52,57
72,243,166,33,58
73,272,121,40,67
74,273,125,57,45
75,304,89,56,51
76,267,134,37,62
77,270,124,39,67
78,295,101,60,44
79,277,123,42,58
80,257,162,31,50
81,256,154,33,57
82,243,151,41,65
83,218,179,39,64
84,270,130,43,57
85,238,163,37,62
86,233,166,29,72
87,271,140,42,47
88,258,134,35,73
89,225,176,28,71
90,258,150,20,72
91,263,142,43,52
92,309,103,43,45
93,249,146,39,66
94,234,162,43,61
95,275,126,40,59
96,226,177,32,65
97,251,162,18,69
98,239,171,33,57
99,215,182,29,74
100,273,125,43,59
101,292,115,35,58
102,275,124,43,58
103,302,110,39,49
104,273,116,39,72
105,247,154,31,68
106,292,118,38,52
107,283,113,52,52
108,249,151,37,63
109,255,150,28,67
110,297,123,39,41
111,281,126,42,51
112,203,199,25,73
113,295,100,64,41
114,283,124,53,40
115,227,165,44,64
116,244,139,44,73
117,264,127,62,47
118,168,233,44,55
119,273,119,74,34
120,320,79,74,27
121,281,105,86,28
122,261,146,36,57
123,367,30,91,12
124,316,87,74,23
125,289,109,49,53
126,280,104,67,49
127,298,95,59,48
128,277,114,66,43
129,291,112,38,59
130,255,138,51,56
131,196,192,27,85
132,276,127,45,52
133,300,97,59,44
134,207,203,28,62
135,345,61,49,45
136,265,130,56,49
137,240,162,45,53
138,247,139,66,48
139,229,185,36,50
140,291,105,51,53
141,303,108,56,33
142,236,173,36,55
143,320,64,95,21
144,365,36,78,21
145,212,197,24,67
146,245,151,53,51
147,289,123,49,39
148,185,221,45,49
149,291,110,61,38
150,297,115,47,41
151,208,180,36,76
152,324,85,42,49
153,313,77,78,32
154,231,166,57,46
155,324,72,72,32
156,233,169,37,61
157,311,86,51,52
158,297,98,45,60
159,261,138,56,45
160,333,86,42,39
161,262,148,34,56
162,301,93,37,69
163,248,148,50,54
164,289,112,59,40
165,337,59,54,50
166,287,120,52,41
167,232,172,43,53
168,329,63,61,47
169,207,199,37,57
170,263,141,59,37
171,341,71,63,25
172,300,106,57,37
173,288,102,47,63
174,222,177,48,53
175,384,25,85,6
176,323,71,75,31
177,294,118,55,33
178,253,161,31,55
179,271,129,51,49
180,242,151,47,60
181,271,137,45,47
182,305,101,54,40
183,306,105,53,36
184,208,179,41,72
185,383,24,69,24
186,258,142,67,33
187,247,153,42,58
188,231,167,43,59
189,238,170,36,56
190,266,149,37,48
191,321,88,52,39
192,259,133,39,69
193,274,124,47,55
194,260,141,42,57
195,216,165,50,69
196,306,105,36,53
197,287,110,55,48
