0,357,37,29,77
1,329,52,38,81
2,354,33,43,70
3,349,31,48,72
4,344,33,43,80
5,342,27,54,77
6,359,23,49,69
7,331,36,43,90
8,346,41,36,77
9,369,31,31,69
10,342,26,46,86
11,349,35,42,74
12,350,32,40,78
13,344,38,49,69
14,352,41,45,62
15,357,24,44,75
16,351,30,37,82
17,345,44,36,75
18,354,31,37,78
19,361,25,37,77
20,360,35,35,70
21,352,28,50,70
22,350,27,39,84
23,365,24,32,79
24,345,23,47,85
25,352,19,49,80
26,369,20,45,66
27,350,24,50,76
28,367,23,42,68
29,360,31,44,65
30,361,34,46,59
31,371,30,36,63
32,358,32,39,71
33,353,29,46,72
34,363,29,50,58
35,367,27,32,74
36,359,33,49,59
37,351,34,38,77
38,370,27,48,55
39,344,37,56,63
40,329,34,55,82
41,342,48,55,55
42,365,30,46,59
43,339,32,66,63
44,369,28,40,63
45,352,25,56,67
46,348,39,40,73
47,365,28,53,54
48,355,27,45,73
49,340,44,39,77
50,350,27,55,68
51,346,35,45,74
52,349,28,44,79
53,349,45,48,58
54,354,31,56,59
55,350,39,52,59
56,360,30,51,59
57,341,37,62,60
58,344,34,59,63
59,346,30,65,59
60,349,27,53,71
61,345,35,62,58
62,360,26,46,68
63,337,25,69,69
64,363,29,51,57
65,361,29,50,60
66,368,23,50,59
67,360,23,63,54
68,333,29,71,67
69,357,24,57,62
70,371,26,41,62
71,366,29,48,57
72,342,29,59,70
73,354,33,54,59
74,353,33,53,61
75,352,34,52,62
76,368,25,53,54
77,359,27,60,54
78,352,30,53,65
79,337,27,63,73
80,373,28,51,48
81,343,36,45,76
82,349,31,47,73
83,347,33,52,68
84,360,29,44,67
85,352,28,47,73
86,355,31,49,65
87,362,27,42,69
88,368,25,45,62
89,357,35,39,69
90,355,30,43,72
91,346,35,57,62
92,333,42,55,70
93,353,22,53,72
94,344,28,53,75
95,334,35,50,81
96,345,31,38,86
97,341,38,42,79
98,350,37,39,74
99,362,35,45,58
100,351,24,40,85
101,360,22,50,68
102,349,26,40,85
103,343,35,57,65
104,340,39,41,80
105,337,40,38,85
106,347,47,41,65
107,354,29,46,71
108,328,34,58,80
109,344,43,35,78
110,343,32,40,85
111,349,33,48,70
112,336,43,51,70
113,346,35,50,69
114,351,36,36,77
115,337,38,43,82
116,358,47,30,65
117,367,29,41,63
118,370,27,32,71
119,354,30,38,78
120,360,31,46,63
121,358,29,50,63
122,363,26,33,78
123,383,18,40,59
124,359,31,44,66
125,377,22,37,64
126,351,25,43,81
127,368,18,36,78
128,354,19,46,81
129,352,30,49,69
130,345,30,44,81
131,352,18,52,78
132,375,20,45,60
133,359,17,49,75
134,362,24,38,76
135,365,23,35,77
136,364,24,41,71
137,359,32,38,71
138,354,22,50,74
139,343,29,49,79
140,358,35,38,69
141,385,15,43,57
142,354,32,34,80
143,347,28,54,71
144,376,23,45,56
145,354,30,42,74
146,350,30,41,79
147,349,39,45,67
148,362,36,37,65
149,350,36,41,73
150,347,35,36,82
151,378,21,32,69
152,352,32,40,76
153,351,32,36,81
154,345,29,41,85
155,353,37,38,72
156,348,40,43,69
157,358,30,48,64
158,351,26,37,86
159,361,26,44,69
160,361,25,35,79
161,353,29,37,81
162,362,23,31,84
163,368,15,40,77
164,351,20,40,89
165,338,26,48,88
166,359,19,53,69
167,356,16,46,82
168,360,26,41,73
169,359,23,46,72
170,369,28,36,67
171,361,22,41,76
172,374,20,43,63
173,366,28,33,73
174,351,33,43,73
175,366,23,31,80
176,353,34,43,70
177,365,32,42,61
178,359,32,42,67
179,360,27,35,78
180,356,29,41,74
181,366,29,36,69
182,350,38,39,73
183,363,22,34,81
184,365,22,39,74
185,350,30,47,73
186,343,41,51,65
187,331,38,46,85
188,360,29,47,64
189,358,34,37,71
190,346,44,43,67
191,352,33,52,63
192,338,39,51,72
193,348,35,47,70
194,332,47,50,71
195,328,56,39,77
196,351,35,39,75
197,340,38,39,83
198,359,33,43,65
