0,363,30,33,74
1,323,64,24,89
2,352,38,16,94
3,387,18,29,66
4,385,15,44,56
5,394,8,46,52
6,366,13,41,80
7,375,18,43,64
8,389,3,52,56
9,393,7,44,56
10,389,2,45,64
11,389,6,48,57
12,394,1,57,48
13,390,5,63,42
14,408,4,53,35
15,405,4,48,43
16,398,3,53,46
17,386,2,60,52
18,386,5,56,53
19,408,3,44,45
20,390,4,58,48
21,415,1,50,34
22,401,3,54,42
23,390,5,64,41
24,399,4,62,35
25,392,5,64,39
26,389,5,66,40
27,417,2,52,29
28,398,5,56,41
29,396,3,62,39
30,405,13,57,25
31,383,11,55,51
32,397,9,62,32
33,400,7,53,40
34,376,15,83,26
35,388,10,81,21
36,377,15,89,19
37,384,6,99,11
38,395,4,89,12
39,393,1,100,6
40,389,5,100,6
41,389,4,102,5
42,389,3,98,10
43,386,6,105,3
44,406,1,88,5
45,394,6,98,2
46,382,3,110,5
47,391,2,89,18
48,389,2,79,30
49,390,6,77,27
50,395,4,77,24
51,385,5,86,24
52,394,3,78,25
53,389,7,83,21
54,411,2,70,17
55,402,3,77,18
56,397,3,78,22
57,390,3,86,21
58,388,2,96,14
59,406,8,65,21
60,393,3,82,22
61,409,5,68,18
62,393,8,76,23
63,389,1,84,26
64,395,11,65,29
65,394,6,73,27
66,391,4,79,26
67,405,7,62,26
68,405,3,67,25
69,399,1,80,20
70,408,5,69,18
71,387,4,96,13
72,402,7,65,26
73,388,5,85,22
74,394,4,76,26
75,390,3,81,26
76,399,2,77,22
77,391,3,80,26
78,394,2,74,30
79,397,3,79,21
80,414,5,60,21
81,402,8,61,29
82,388,6,82,24
83,391,6,67,36
84,394,6,75,25
85,393,8,70,29
86,396,3,86,15
87,406,5,73,16
88,385,7,77,31
89,397,4,76,23
90,402,6,71,21
91,401,4,71,24
92,403,9,65,23
93,389,6,65,40
94,388,8,66,38
95,389,12,72,27
96,393,10,63,34
97,404,9,53,34
98,404,6,62,28
99,390,7,68,35
100,394,4,68,34
101,403,4,68,25
102,391,8,78,23
103,404,8,63,25
104,385,4,84,27
105,397,4,81,18
106,406,4,68,22
107,391,5,80,24
108,394,6,79,21
109,401,4,69,26
110,415,5,68,12
111,403,4,72,21
112,401,1,81,17
113,393,2,87,18
114,406,1,80,13
115,382,10,97,11
116,380,3,101,16
117,390,1,96,13
118,397,4,88,11
119,389,3,94,14
120,395,4,84,17
121,383,3,101,13
122,400,7,79,14
123,389,8,78,25
124,394,9,78,19
125,389,9,77,25
126,375,9,91,25
127,387,6,86,21
128,389,2,76,33
129,400,3,74,23
130,388,5,71,36
131,385,3,78,34
132,400,3,71,26
133,393,4,79,24
134,410,0,69,21
135,405,1,65,29
136,392,3,81,24
137,400,2,63,35
138,385,1,88,26
139,412,2,44,42
140,394,2,60,44
141,409,2,60,29
142,408,1,56,35
143,384,0,89,27
144,401,0,73,26
145,409,0,64,27
146,393,3,78,26
147,411,1,66,22
148,406,0,69,25
149,400,1,66,33
150,411,1,65,23
151,387,1,88,24
152,408,1,62,29
153,389,1,84,26
154,397,0,75,28
155,395,1,61,43
156,400,2,60,38
157,394,3,77,26
158,394,1,79,26
159,398,1,79,22
160,419,0,59,22
161,409,1,81,9
162,393,1,80,26
163,394,2,79,25
164,399,2,74,25
165,396,0,70,34
166,405,2,62,31
167,402,2,60,36
168,391,1,80,28
169,404,2,65,29
170,401,3,74,22
171,410,2,65,23
172,405,1,70,24
173,388,2,81,29
174,397,2,68,33
175,409,0,55,36
176,393,1,65,41
177,408,4,57,31
178,410,4,53,33
179,398,2,66,34
180,389,4,62,45
181,408,0,57,35
182,404,2,51,43
183,408,3,41,48
184,387,0,68,45
185,406,1,50,43
186,399,1,51,49
187,399,1,66,34
188,395,3,58,44
189,405,3,63,29
190,414,1,61,24
191,405,4,63,28
192,389,3,69,39
193,398,0,66,36
194,401,0,68,31
195,377,4,75,44
196,408,3,49,40
197,394,3,61,42
