0,458,0,42,0
1,453,0,47,0
2,454,0,46,0
3,459,0,41,0
4,450,0,49,1
5,455,2,40,3
6,430,0,70,0
7,406,35,28,31
8,431,25,20,24
9,440,3,53,4
10,434,18,33,15
11,445,2,48,5
12,455,0,45,0
13,445,0,55,0
14,444,11,32,13
15,453,0,47,0
16,450,1,47,2
17,448,3,48,1
18,448,2,47,3
19,447,5,46,2
20,449,0,50,1
21,450,2,48,0
22,457,0,42,1
23,447,0,53,0
24,437,18,25,20
25,448,1,51,0
26,443,0,43,14
27,444,16,28,12
28,458,0,42,0
29,449,0,49,2
30,450,6,33,11
31,450,0,50,0
32,454,0,45,1
33,429,9,52,10
34,437,11,35,17
35,438,7,42,13
36,455,3,40,2
37,450,0,50,0
38,439,4,51,6
39,446,0,54,0
40,462,3,26,9
41,453,0,43,4
42,461,2,35,2
43,454,0,46,0
44,443,2,44,11
45,427,29,23,21
46,447,0,53,0
47,462,1,37,0
48,454,0,43,3
49,443,0,57,0
50,434,23,23,20
51,459,0,40,1
52,462,0,38,0
53,454,0,46,0
54,447,0,53,0
55,444,4,42,10
56,423,22,31,24
57,424,28,33,15
58,460,1,39,0
59,455,0,45,0
60,440,6,44,10
61,446,6,42,6
62,453,1,46,0
63,462,1,37,0
64,448,0,52,0
65,438,5,53,4
66,461,3,34,2
67,441,0,59,0
68,421,24,30,25
69,443,6,35,16
70,457,2,40,1
71,445,0,55,0
72,430,14,35,21
73,437,10,38,15
74,423,19,41,17
75,438,8,41,13
76,445,5,44,6
77,451,1,37,11
78,437,12,39,12
79,441,7,50,2
80,456,2,41,1
81,439,0,60,1
82,441,6,47,6
83,434,4,51,11
84,427,26,25,22
85,447,2,47,4
86,439,4,48,9
87,451,1,48,0
88,442,3,44,11
89,436,18,30,16
90,457,0,43,0
91,450,0,50,0
92,440,6,43,11
93,431,11,42,16
94,444,10,39,7
95,449,0,50,1
96,460,0,40,0
97,450,1,48,1
98,455,0,45,0
99,447,0,53,0
100,458,0,42,0
101,453,0,47,0
102,454,0,46,0
103,459,0,41,0
104,450,0,50,0
105,456,1,43,0
106,430,0,70,0
107,352,89,28,31
108,441,15,30,14
109,442,1,55,2
110,439,13,42,6
111,445,2,53,0
112,454,1,43,2
113,445,0,55,0
114,421,34,31,14
115,451,2,45,2
116,444,7,47,2
117,451,0,49,0
118,449,1,48,2
119,426,26,38,10
120,449,0,51,0
121,448,4,42,6
122,452,5,42,1
123,447,0,53,0
124,455,0,45,0
125,448,1,50,1
126,443,0,57,0
127,451,9,34,6
128,458,0,42,0
129,449,0,50,1
130,450,6,40,4
131,450,0,50,0
132,453,1,39,7
133,438,0,61,1
134,414,34,24,28
135,445,0,50,5
136,445,13,28,14
137,450,0,50,0
138,443,0,57,0
139,436,10,49,5
140,462,3,33,2
141,453,0,47,0
142,463,0,36,1
143,454,0,46,0
144,445,0,54,1
145,451,5,40,4
146,447,0,53,0
147,458,5,33,4
148,454,0,46,0
149,443,0,57,0
150,454,3,37,6
151,458,1,38,3
152,461,1,38,0
153,454,0,46,0
154,443,4,48,5
155,448,0,52,0
156,443,2,47,8
157,442,10,41,7
158,459,2,39,0
159,455,0,45,0
160,446,0,54,0
161,441,11,41,7
162,453,1,45,1
163,463,0,37,0
164,448,0,52,0
165,440,3,52,5
166,457,7,30,6
167,440,1,59,0
168,430,15,46,9
169,437,12,42,9
170,459,0,39,2
171,445,0,54,1
172,441,3,54,2
173,444,3,48,5
174,434,8,49,9
175,432,14,44,10
176,447,3,43,7
177,448,4,44,4
178,436,13,45,6
179,448,0,51,1
180,444,14,34,8
181,439,0,61,0
182,435,12,41,12
183,438,0,62,0
184,419,34,31,16
185,447,2,51,0
186,442,1,57,0
187,450,2,44,4
188,445,0,55,0
189,452,2,42,4
190,455,2,40,3
191,450,0,50,0
192,446,0,53,1
193,439,3,53,5
194,453,1,43,3
195,444,5,47,4
196,460,0,40,0
197,451,0,49,0
